transaction_id,customer_id,date,product_id,quantity,price,promotion_id
510,1091,2023-06-03,105,5,4.0,20.0
511,1044,2023-10-12,105,4,4.0,10.0
512,1116,2023-04-26,105,4,4.0,30.0
513,1059,2023-11-26,105,5,4.0,
514,1071,2023-04-01,110,4,15.0,10.0
515,1102,2023-11-11,108,5,3.0,10.0
516,1154,2023-11-22,102,5,2.8,
517,1084,2023-05-01,109,2,0.5,20.0
518,1158,2023-11-11,107,5,3.5,
519,1031,2023-11-24,106,2,4.5,
520,1091,2023-07-07,105,3,4.0,
521,1060,2023-03-06,110,2,15.0,
522,1127,2023-01-06,103,4,1.2,
523,1078,2023-12-22,104,3,4.5,20.0
524,1126,2023-01-22,104,5,4.5,
525,1068,2023-08-11,107,2,3.5,
526,1031,2023-02-09,105,3,4.0,
527,1109,2023-07-03,104,1,4.5,30.0
528,1087,2023-07-30,105,2,4.0,
529,1056,2023-03-16,104,1,4.5,30.0
530,1015,2023-01-23,101,3,2.5,
531,1083,2023-08-22,108,2,3.0,10.0
532,1200,2023-02-11,107,1,3.5,
533,1002,2023-10-01,109,4,0.5,10.0
534,1185,2023-06-11,107,1,3.5,10.0
535,1051,2023-02-09,104,3,4.5,30.0
536,1078,2023-09-27,104,3,4.5,10.0
537,1180,2023-04-11,105,4,4.0,10.0
538,1122,2023-04-13,106,3,4.5,30.0
539,1165,2023-01-28,106,1,4.5,30.0
540,1126,2023-06-10,107,2,-3.5,
541,1192,2023-12-29,102,3,2.8,30.0
542,1047,2023-04-21,107,1,3.5,20.0
543,1072,2023-07-24,101,1,2.5,
544,1022,2023-10-13,107,5,3.5,20.0
545,1191,2023-01-27,108,5,3.0,10.0
546,1141,2023-10-27,109,1,0.5,20.0
547,1164,2023-01-04,103,5,1.2,10.0
548,1077,2023-07-13,107,4,3.5,30.0
549,1163,2023-11-30,104,3,4.5,30.0
550,1051,2023-09-09,104,5,4.5,
551,1173,2023-03-06,107,3,3.5,30.0
552,1044,2023-07-01,106,4,4.5,20.0
553,1144,2023-04-29,110,4,15.0,10.0
554,1154,2023-01-31,103,4,1.2,30.0
555,1076,2023-09-23,103,2,1.2,
556,1051,2023-04-13,108,4,3.0,20.0
557,1178,2023-12-09,105,5,4.0,
558,1037,2023-01-18,102,5,2.8,20.0
559,1071,2023-08-27,107,3,3.5,30.0
560,1157,2023-02-20,106,4,4.5,10.0
561,1009,2023-12-27,102,1,2.8,20.0
562,1200,2023-10-04,110,3,15.0,20.0
563,1185,2023-12-27,105,2,4.0,30.0
564,1063,2023-03-17,104,4,4.5,10.0
565,1101,2023-11-01,109,3,0.5,
566,1151,2023-02-04,106,1,4.5,20.0
567,1144,2023-11-15,110,3,15.0,20.0
568,1160,2023-09-13,108,4,3.0,10.0
569,1063,2023-09-22,103,5,1.2,
570,1172,2023-02-19,107,5,3.5,30.0
571,1182,2023-01-01,106,1,4.5,
572,1195,2023-03-04,103,5,1.2,30.0
573,1017,2023-03-10,107,3,3.5,
574,1143,2023-10-02,107,4,3.5,20.0
575,1175,2023-03-13,108,5,3.0,30.0
576,1181,2023-01-30,110,5,15.0,
577,1171,2023-09-28,104,5,4.5,
578,1172,2024-01-01,110,1,15.0,30.0
579,1060,2023-08-03,108,1,3.0,10.0
580,1065,2023-05-10,107,3,3.5,20.0
581,1089,2024-01-01,101,3,2.5,10.0
582,1098,2023-01-15,103,4,1.2,20.0
583,1064,2023-09-11,110,1,15.0,20.0
584,1142,2023-10-26,109,1,0.5,30.0
585,1028,2023-03-19,101,3,2.5,10.0
586,1012,2023-02-16,104,5,4.5,10.0
587,1152,2023-11-29,107,4,3.5,
588,1028,2023-01-13,101,4,2.5,10.0
589,1182,2023-06-17,107,3,3.5,
590,1004,2023-06-21,105,2,4.0,
591,1003,2023-03-13,103,5,1.2,20.0
592,1036,2023-03-07,106,5,4.5,
593,1186,2023-05-30,101,5,2.5,30.0
594,1102,2023-03-22,103,3,1.2,30.0
595,1015,2023-03-03,109,2,0.5,10.0
596,1191,2023-01-04,108,3,3.0,20.0
597,1153,2023-01-29,101,2,2.5,
598,1126,2023-07-31,103,1,1.2,
599,1004,2023-05-25,102,4,2.8,
600,1122,2023-14-01,102,-3,2.8,20.0
601,1108,2023-06-16,106,2,4.5,10.0
602,1025,2023-04-21,107,4,3.5,20.0
603,1146,2023-02-15,102,3,2.8,10.0
604,1124,2023-12-20,105,2,4.0,
605,1154,2023-01-29,102,4,2.8,10.0
606,1118,2023-10-05,108,3,3.0,10.0
607,1003,2023-09-22,106,3,4.5,30.0
608,1182,2023-09-05,104,1,4.5,
609,1150,2023-02-22,109,5,0.5,
610,1175,2023-09-14,102,2,2.8,
611,1198,2023-06-10,107,5,3.5,30.0
612,1128,2023-08-23,108,4,3.0,30.0
613,1182,2023-02-17,107,3,3.5,
614,1084,2023-12-05,110,1,15.0,
615,1168,2023-12-06,105,1,4.0,30.0
616,1103,2023-05-19,103,1,1.2,20.0
617,1176,2024-01-01,110,4,15.0,10.0
618,1068,2023-01-26,102,1,2.8,
619,1110,2023-08-25,101,1,2.5,
620,1096,2023-09-05,106,3,4.5,
621,1061,2023-12-20,102,4,2.8,30.0
622,1196,2023-07-23,110,2,15.0,30.0
623,1132,2023-07-03,109,4,0.5,20.0
624,1015,2023-02-20,109,3,0.5,10.0
625,1039,2023-04-13,104,1,4.5,30.0
626,1134,2023-09-28,101,1,2.5,
627,1142,2023-04-14,103,5,1.2,10.0
628,1033,2023-10-18,102,2,2.8,
629,1054,2023-11-06,101,2,2.5,30.0
630,1056,2023-03-21,108,4,3.0,10.0
631,1102,2023-10-02,101,4,2.5,20.0
632,1121,2023-03-25,106,5,4.5,30.0
633,1188,2023-10-18,106,3,4.5,20.0
634,1060,2023-12-03,103,2,1.2,30.0
635,1011,2023-10-07,102,3,2.8,
636,1033,2023-05-01,110,5,15.0,20.0
637,1149,2023-02-18,102,4,2.8,10.0
638,1038,2023-06-23,101,2,2.5,20.0
639,1184,2023-12-13,109,4,0.5,
640,1052,2023-02-10,107,4,3.5,30.0
641,1177,2023-04-20,102,2,2.8,10.0
642,1014,2023-03-22,107,5,3.5,30.0
643,1023,2023-05-04,104,1,4.5,
644,1128,2023-12-22,103,5,1.2,20.0
645,1013,2023-09-23,103,5,1.2,10.0
646,1060,2023-03-01,103,5,1.2,30.0
647,1036,2023-08-25,105,1,4.0,20.0
648,1186,2023-11-23,102,2,2.8,10.0
649,1117,2023-09-04,110,1,15.0,
650,1197,2023-03-08,105,3,4.0,10.0
651,1007,2023-10-31,107,2,3.5,30.0
652,1102,2023-06-22,105,4,4.0,30.0
653,1065,2023-05-31,103,5,1.2,10.0
654,1034,2023-09-24,104,5,4.5,30.0
655,1165,2023-08-13,103,5,1.2,10.0
656,1007,2023-10-12,104,1,4.5,
657,1042,2023-08-31,105,4,4.0,10.0
658,1050,2023-06-27,109,2,0.5,
659,1031,2023-03-01,107,2,3.5,20.0
660,1109,2023-09-20,110,3,15.0,10.0
661,1002,2023-03-06,106,3,4.5,30.0
662,1170,2023-09-26,110,4,15.0,
663,1010,2023-04-05,105,2,4.0,
664,1072,2023-11-21,110,5,15.0,
665,1036,2023-04-27,106,1,4.5,30.0
666,1162,2023-01-16,110,5,15.0,
667,1097,2023-08-27,108,5,3.0,30.0
668,1136,2023-11-17,101,5,2.5,20.0
669,1120,2023-07-25,105,3,4.0,10.0
670,1001,2023-08-20,107,4,3.5,
671,1095,2023-04-09,106,3,4.5,20.0
672,1152,2023-06-25,109,4,0.5,
673,1063,2023-07-04,109,1,0.5,
674,1001,2023-07-23,104,3,4.5,10.0
675,1197,2023-07-10,109,1,0.5,30.0
676,1029,2023-12-12,106,5,4.5,30.0
677,1006,2023-08-24,109,4,0.5,
678,1146,2023-12-25,110,3,15.0,
679,1080,2023-02-03,108,1,3.0,30.0
680,1018,2023-02-27,109,3,0.5,
681,1102,2023-07-11,109,2,0.5,
682,1174,2023-09-25,109,5,0.5,10.0
683,1125,2023-02-13,103,5,1.2,30.0
684,1061,2023-01-22,103,1,1.2,20.0
685,1162,2023-07-17,101,3,2.5,
686,1126,2023-01-18,108,4,3.0,10.0
687,1053,2023-12-10,104,3,4.5,30.0
688,1094,2023-06-02,104,1,4.5,20.0
689,1125,2023-09-12,109,5,0.5,10.0
690,1013,2023-03-16,110,5,15.0,30.0
691,1189,2023-04-21,109,3,0.5,
692,1168,2023-03-09,110,5,15.0,30.0
693,1135,2023-06-24,103,5,1.2,10.0
694,1097,2023-09-21,109,5,0.5,10.0
695,1170,2023-09-30,107,5,3.5,10.0
696,1120,2023-05-10,101,4,2.5,
697,1100,2023-06-02,110,5,15.0,10.0
698,1101,2023-09-19,101,1,2.5,
699,1190,2023-07-11,109,1,0.5,
700,1200,2023-07-22,103,1,1.2,10.0
701,1159,2023-01-23,103,2,1.2,30.0
702,1153,2023-06-20,108,1,3.0,
703,1178,2023-08-20,107,4,3.5,30.0
704,1095,2023-06-14,103,3,1.2,
705,1100,2023-10-13,106,5,4.5,20.0
706,1059,2023-02-05,109,2,0.5,
707,1040,2023-05-17,106,3,4.5,10.0
708,1122,2023-11-19,108,3,3.0,
709,1134,2023-02-17,109,1,0.5,10.0
710,1122,2023-04-03,103,3,1.2,30.0
711,1195,2023-12-03,106,2,4.5,
712,1167,2023-01-19,107,3,3.5,
713,1019,2023-04-09,109,2,0.5,
714,1069,2023-03-06,106,3,4.5,10.0
715,1151,2023-11-03,102,5,2.8,20.0
716,1161,2023-04-30,102,2,2.8,30.0
717,1088,2023-08-18,106,1,4.5,
718,1022,2023-09-18,108,1,3.0,
719,1154,2023-11-22,109,3,0.5,30.0
720,1072,2023-02-19,101,2,-2.5,20.0
721,1037,2023-12-14,110,2,15.0,10.0
722,1125,2023-09-10,110,3,15.0,20.0
723,1016,2023-09-10,101,5,2.5,30.0
724,1013,2023-06-04,106,5,4.5,30.0
725,1161,2023-04-18,104,2,4.5,10.0
726,1086,2023-01-27,109,5,0.5,
727,1124,2023-10-09,106,1,4.5,10.0
728,1148,2023-07-19,104,5,4.5,30.0
729,1153,2023-12-03,103,3,1.2,20.0
730,1083,2023-03-03,108,5,3.0,
731,1126,2023-06-24,105,2,4.0,
732,1170,2023-04-13,103,2,1.2,
733,1183,2023-06-15,106,2,4.5,10.0
734,1054,2023-02-02,105,3,4.0,10.0
735,1143,2023-02-06,105,5,4.0,30.0
736,1030,2023-03-18,109,5,0.5,30.0
737,1086,2023-10-18,107,4,3.5,20.0
738,1134,2023-08-17,101,5,2.5,
739,1007,2023-08-28,104,3,4.5,
740,1012,2023-05-02,109,4,0.5,30.0
741,1038,2023-06-30,109,2,0.5,20.0
742,1031,2023-11-02,109,5,0.5,30.0
743,1078,2023-05-29,102,2,2.8,
744,1184,2023-09-04,110,2,15.0,10.0
745,1122,2023-10-05,104,1,4.5,20.0
746,1041,2023-05-18,109,1,0.5,10.0
747,1117,2023-07-28,105,3,4.0,30.0
748,1001,2023-11-06,101,4,2.5,20.0
749,1042,2023-08-31,107,5,3.5,10.0
750,1168,2023-01-06,101,-5,2.5,10.0
751,1108,2023-10-10,104,4,4.5,
752,1096,2023-08-15,107,2,3.5,20.0
753,1114,2023-12-31,106,2,4.5,20.0
754,1041,2023-04-08,110,2,15.0,
755,1014,2023-02-28,104,4,4.5,10.0
756,1145,2023-04-23,103,1,1.2,30.0
757,1038,2023-01-24,107,1,3.5,20.0
758,1075,2023-04-18,110,3,15.0,20.0
759,1096,2023-04-15,102,4,2.8,20.0
760,1003,2023-06-09,105,5,4.0,
761,1139,2023-02-28,106,3,4.5,
762,1172,2023-06-21,102,1,2.8,
763,1171,2023-12-03,106,5,4.5,
764,1111,2023-11-30,104,5,4.5,
765,1031,2023-07-23,104,1,4.5,10.0
766,1086,2023-02-16,101,4,2.5,10.0
767,1024,2023-01-05,108,4,3.0,10.0
768,1145,2023-02-24,103,2,1.2,10.0
769,1189,2023-04-06,101,4,2.5,30.0
770,1115,2023-05-06,101,2,2.5,30.0
771,1035,2023-08-27,107,1,3.5,20.0
772,1023,2023-02-11,108,4,3.0,10.0
773,1073,2023-10-13,103,4,1.2,20.0
774,1054,2023-02-13,106,4,4.5,10.0
775,1182,2023-01-23,105,4,4.0,
776,1156,2023-04-04,105,1,4.0,10.0
777,1140,2023-07-12,101,5,2.5,10.0
778,1042,2023-10-30,104,4,4.5,30.0
779,1016,2023-10-02,102,4,2.8,10.0
780,1041,2023-05-22,106,3,4.5,30.0
781,1065,2023-10-06,106,5,4.5,
782,1006,2023-03-20,110,4,15.0,20.0
783,1113,2023-02-26,110,3,15.0,20.0
784,1101,2023-06-23,107,1,3.5,
785,1193,2023-05-13,102,4,2.8,20.0
786,1067,2023-12-02,107,1,3.5,
787,1103,2023-07-07,109,3,0.5,20.0
788,1059,2023-05-22,109,4,0.5,
789,1120,2023-12-10,106,4,4.5,30.0
790,1149,2023-01-16,104,3,4.5,
791,1057,2023-08-05,104,4,4.5,30.0
792,1122,2023-09-29,102,5,2.8,30.0
793,1041,2023-04-26,106,4,4.5,
794,1047,2023-05-17,105,3,4.0,10.0
795,1102,2023-06-28,106,5,4.5,20.0
796,1006,2023-05-29,108,4,3.0,30.0
797,1018,2023-04-06,102,2,2.8,20.0
798,1113,2023-12-21,107,5,3.5,
799,1074,2023-01-23,106,5,4.5,
800,1102,2023-14-01,107,3,3.5,
801,1090,2023-03-25,107,3,3.5,
802,1097,2023-06-07,106,5,4.5,
803,1110,2023-12-21,105,2,4.0,10.0
804,1140,2023-07-30,102,2,2.8,30.0
805,1089,2023-10-23,106,5,4.5,20.0
806,1064,2023-07-20,104,4,4.5,10.0
807,1022,2023-10-20,103,2,1.2,30.0
808,1074,2023-06-24,108,1,3.0,10.0
809,1058,2023-06-05,107,3,3.5,30.0
810,1155,2023-12-07,103,5,1.2,20.0
811,1160,2023-07-08,110,1,15.0,20.0
812,1128,2023-10-28,103,4,1.2,10.0
813,1184,2023-10-11,104,1,4.5,20.0
814,1002,2023-09-01,109,5,0.5,10.0
815,1007,2023-01-18,101,1,2.5,
816,1097,2023-04-16,110,1,15.0,10.0
817,1004,2023-07-27,103,4,1.2,30.0
818,1021,2023-07-15,104,1,4.5,10.0
819,1161,2023-01-27,102,5,2.8,
820,1107,2023-10-26,110,1,15.0,10.0
821,1166,2023-01-09,106,2,4.5,10.0
822,1187,2023-03-25,108,3,3.0,30.0
823,1165,2023-02-06,104,3,4.5,30.0
824,1087,2023-02-08,102,1,2.8,
825,1089,2023-02-22,109,1,0.5,30.0
826,1100,2023-05-18,107,4,3.5,10.0
827,1085,2023-07-10,108,1,3.0,
828,1084,2023-06-13,105,2,4.0,
829,1004,2023-09-12,110,4,15.0,
830,1175,2023-03-03,103,1,1.2,10.0
831,1050,2023-04-25,106,2,4.5,
832,1040,2023-04-10,110,1,15.0,30.0
833,1004,2023-04-28,110,1,15.0,30.0
834,1043,2023-12-06,103,4,1.2,20.0
835,1025,2023-12-23,101,5,2.5,10.0
836,1110,2023-12-15,101,4,2.5,30.0
837,1046,2023-11-26,105,4,4.0,
838,1192,2023-04-08,109,2,0.5,10.0
839,1086,2023-05-10,104,4,4.5,30.0
840,1045,2023-09-05,108,4,3.0,30.0
841,1092,2023-11-29,101,3,2.5,30.0
842,1177,2023-09-14,110,2,15.0,
843,1015,2023-10-17,101,5,2.5,
844,1195,2023-02-13,109,5,0.5,
845,1163,2023-07-19,109,5,0.5,
846,1175,2023-10-26,109,1,0.5,
847,1152,2023-08-15,102,2,2.8,20.0
848,1161,2023-09-09,102,4,2.8,
849,1171,2023-07-09,108,4,3.0,
850,1151,2023-11-30,102,4,2.8,
851,1178,2023-10-08,110,5,15.0,20.0
852,1166,2023-03-23,102,1,2.8,20.0
853,1195,2023-01-13,105,1,4.0,30.0
854,1133,2023-08-15,110,5,15.0,20.0
855,1031,2023-07-24,107,1,3.5,20.0
856,1054,2023-02-25,103,2,1.2,20.0
857,1133,2023-05-05,103,3,1.2,30.0
858,1026,2023-08-31,108,1,3.0,30.0
859,1084,2023-10-13,101,4,2.5,
860,1186,2023-05-08,105,5,4.0,10.0
861,1111,2023-05-28,107,1,3.5,30.0
862,1150,2023-06-30,107,4,3.5,20.0
863,1183,2023-09-13,106,1,4.5,
864,1032,2023-03-31,109,4,0.5,
865,1005,2023-08-13,106,5,4.5,30.0
866,1156,2023-04-02,109,2,0.5,30.0
867,1062,2023-01-03,104,5,4.5,
868,1040,2023-08-16,108,5,3.0,20.0
869,1109,2023-11-03,104,1,4.5,20.0
870,1182,2023-05-18,101,2,2.5,30.0
871,1136,2023-12-15,102,4,2.8,20.0
872,1174,2023-05-26,107,2,3.5,
873,1010,2023-10-07,109,2,0.5,20.0
874,1069,2023-03-18,106,2,4.5,20.0
875,1018,2023-12-07,110,1,15.0,
876,1151,2023-09-15,104,2,4.5,
877,1006,2023-12-22,109,5,0.5,20.0
878,1177,2023-04-02,110,1,15.0,20.0
879,1004,2023-01-14,103,2,1.2,10.0
880,1058,2023-06-15,108,5,3.0,20.0
881,1076,2023-12-12,104,1,4.5,
882,1010,2023-05-14,105,1,4.0,20.0
883,1021,2023-09-21,104,2,4.5,20.0
884,1079,2023-01-27,104,3,4.5,10.0
885,1032,2023-05-04,104,5,4.5,10.0
886,1072,2023-12-05,102,3,2.8,10.0
887,1115,2023-07-22,109,5,0.5,30.0
888,1138,2023-11-05,102,4,2.8,30.0
889,1148,2023-10-09,101,5,2.5,
890,1188,2023-09-05,108,4,3.0,
891,1056,2023-04-20,105,4,4.0,10.0
892,1114,2023-12-18,101,5,2.5,
893,1105,2023-07-20,109,5,0.5,10.0
894,1083,2023-10-17,108,1,3.0,10.0
895,1140,2023-02-27,106,4,4.5,10.0
896,1178,2023-03-23,110,5,15.0,
897,1195,2023-09-20,109,2,0.5,10.0
898,1068,2023-01-08,102,3,2.8,30.0
899,1143,2023-05-06,101,4,2.5,30.0
900,1192,2023-05-24,108,-1,-3.0,30.0
901,1066,2023-03-26,105,2,4.0,20.0
902,1004,2023-05-27,107,4,3.5,30.0
903,1001,2023-10-25,102,4,2.8,30.0
904,1115,2023-02-21,107,4,3.5,30.0
905,1022,2023-03-21,110,3,15.0,20.0
906,1036,2023-09-06,106,1,4.5,20.0
907,1064,2023-07-01,101,2,2.5,20.0
908,1196,2023-03-25,105,3,4.0,20.0
909,1118,2023-10-23,101,1,2.5,30.0
910,1154,2023-10-31,104,3,4.5,
911,1042,2023-10-03,101,5,2.5,
912,1013,2023-03-10,102,3,2.8,20.0
913,1041,2023-10-29,109,5,0.5,
914,1117,2023-07-11,101,5,2.5,30.0
915,1098,2023-03-20,107,2,3.5,20.0
916,1143,2023-03-15,110,2,15.0,30.0
917,1061,2023-12-04,107,4,3.5,10.0
918,1095,2023-09-19,103,4,1.2,
919,1056,2023-09-06,107,2,3.5,10.0
920,1044,2023-12-30,106,1,4.5,
921,1086,2023-04-12,101,2,2.5,10.0
922,1120,2023-09-05,101,3,2.5,20.0
923,1183,2023-06-29,106,3,4.5,10.0
924,1180,2023-03-02,103,5,1.2,30.0
925,1082,2023-07-20,101,2,2.5,10.0
926,1136,2023-01-29,107,1,3.5,10.0
927,1020,2023-01-06,105,4,4.0,20.0
928,1159,2023-12-10,104,4,4.5,20.0
929,1005,2023-11-03,102,2,2.8,20.0
930,1134,2023-03-16,110,2,15.0,30.0
931,1112,2023-05-04,106,1,4.5,10.0
932,1051,2023-03-26,109,2,0.5,30.0
933,1067,2023-06-01,107,1,3.5,20.0
934,1019,2023-03-04,109,4,0.5,
935,1169,2023-01-07,108,4,3.0,10.0
936,1099,2023-07-12,108,5,3.0,20.0
937,1018,2023-05-13,109,5,0.5,30.0
938,1128,2023-08-15,101,1,2.5,30.0
939,1014,2023-11-02,105,1,4.0,30.0
940,1178,2023-07-04,109,5,0.5,10.0
941,1199,2023-10-06,109,4,0.5,20.0
942,1101,2023-12-06,102,2,2.8,
943,1037,2023-07-10,110,1,15.0,30.0
944,1116,2023-05-13,108,4,3.0,10.0
945,1151,2023-01-22,101,1,2.5,10.0
946,1184,2023-02-18,102,1,2.8,
947,1133,2023-01-19,104,5,4.5,
948,1103,2023-11-03,105,2,4.0,30.0
949,1115,2023-11-23,104,4,4.5,
950,1005,2023-03-30,102,2,2.8,
951,1105,2023-02-12,105,4,4.0,30.0
952,1118,2023-11-12,106,2,4.5,30.0
953,1119,2023-06-25,101,5,2.5,10.0
954,1033,2023-05-16,109,5,0.5,20.0
955,1114,2023-09-28,107,3,3.5,
956,1010,2023-12-21,104,3,4.5,30.0
957,1087,2023-04-21,101,1,2.5,30.0
958,1192,2023-05-05,109,5,0.5,20.0
959,1090,2023-05-14,106,5,4.5,20.0
960,1196,2023-03-19,105,4,4.0,30.0
961,1054,2023-08-08,103,2,1.2,30.0
962,1052,2023-02-16,110,1,15.0,20.0
963,1200,2023-06-18,109,3,0.5,20.0
964,1143,2023-08-19,102,2,2.8,
965,1057,2023-03-22,103,2,1.2,30.0
966,1081,2023-07-24,110,1,15.0,
967,1024,2023-08-29,108,5,3.0,20.0
968,1059,2023-05-08,110,1,15.0,
969,1194,2023-11-17,103,5,1.2,10.0
970,1143,2023-11-07,107,3,3.5,20.0
971,1186,2023-12-08,108,1,3.0,10.0
972,1011,2023-09-28,104,4,4.5,20.0
973,1043,2023-05-14,106,5,4.5,10.0
974,1066,2023-01-10,107,4,3.5,10.0
975,1075,2023-10-14,105,4,4.0,20.0
976,1116,2023-09-07,102,2,2.8,
977,1142,2023-09-13,105,4,4.0,30.0
978,1160,2023-03-12,104,2,4.5,20.0
979,1137,2023-01-11,105,3,4.0,10.0
980,1050,2023-05-15,104,2,4.5,20.0
981,1128,2023-03-03,102,4,2.8,
982,1090,2023-10-04,110,5,15.0,20.0
983,1026,2023-06-16,103,5,1.2,30.0
984,1156,2023-10-13,107,2,3.5,30.0
985,1178,2023-10-04,107,2,3.5,30.0
986,1111,2023-11-20,108,3,3.0,
987,1152,2023-11-03,102,5,2.8,
988,1086,2023-03-10,108,1,3.0,20.0
989,1118,2023-10-02,105,1,4.0,
990,1158,2023-01-08,101,4,2.5,10.0
991,1194,2023-10-02,103,3,1.2,30.0
992,1191,2023-09-06,104,2,4.5,30.0
993,1063,2023-10-23,103,4,1.2,20.0
994,1116,2023-06-29,103,2,1.2,
995,1184,2023-01-25,101,1,2.5,10.0
996,1128,2023-07-11,107,5,3.5,30.0
997,1167,2023-05-01,101,3,2.5,
998,1189,2023-05-19,107,2,3.5,
999,1163,2023-04-26,106,1,4.5,20.0
1000,1057,2023-14-01,105,2,4.0,10.0
1001,1064,2023-11-13,107,1,3.5,20.0
1002,1112,2023-04-15,109,1,0.5,10.0
1003,1090,2023-02-17,110,3,15.0,30.0
1004,1022,2023-01-20,101,5,2.5,
1005,1002,2023-02-10,102,2,2.8,30.0
1006,1028,2023-11-30,110,5,15.0,10.0
1007,1073,2023-09-29,105,1,4.0,
1008,1001,2023-05-17,101,5,2.5,
1009,1169,2023-05-04,105,2,4.0,
1010,1084,2023-11-05,105,5,4.0,10.0
1011,1044,2023-04-28,108,3,3.0,
1012,1100,2023-02-18,106,5,4.5,20.0
1013,1023,2023-07-22,104,5,4.5,20.0
1014,1002,2023-01-28,102,2,2.8,30.0
1015,1138,2023-04-24,106,3,4.5,10.0
